property_id,location_id,page_url,property_type,price,location,city,province_name,latitude,longitude,baths,area,purpose,bedrooms,date_added,agency,agent,Area Type,Area Size,Area Category
8880882,10375,https://www.zameen.com/Property/lahore_harbanspura_road_house_for_sale-8880882-10375-1.html,House,4500000,Harbanspura Road,Lahore,Punjab,31.560697,74.421326,1,3 Marla,For Sale,1,7/3/2019,,,Marla,3,0-5 Marla
8885596,4168,https://www.zameen.com/Property/sabzazar_scheme_sabzazar_scheme_block_e_investor_rate_e_block_corner_house-8885596-4168-1.html,House,16000000,Sabzazar Scheme,Lahore,Punjab,31.528727,74.262671,6,10 Marla,For Sale,5,7/3/2019,,,Marla,10,5-10 Marla
8679962,6872,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_11_240_yards_bungalow_portion_for_sale_in_gulshan_e_iqbal_block_11-8679962-6872-1.html,Upper Portion,15000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.914152,67.108169,3,9.6 Marla,For Sale,3,7/18/2019,,,Marla,9.6,5-10 Marla
8680705,6699,https://www.zameen.com/Property/federal_b_area_federal_b_area_block_15_portion_is_available_for_sale-8680705-6699-1.html,Upper Portion,5500000,Federal B Area,Karachi,Sindh,24.929408,67.08071,1,4.8 Marla,For Sale,4,7/18/2019,,,Marla,4.8,0-5 Marla
8684658,476,https://www.zameen.com/Property/karachi_malir_three_portion_house_for_sale_west_open-8684658-476-1.html,House,3500000,Malir,Karachi,Sindh,24.89321,67.195473,0,4 Marla,For Sale,7,7/18/2019,,,Marla,4,0-5 Marla
8690971,1479,https://www.zameen.com/Property/d_h_a_dha_phase_2_1000_sq_yards_bungalow_for_sale_in_phase_2_dha-8690971-1479-1.html,House,140000000,DHA Defence,Karachi,Sindh,24.83634,67.05596,6,2 Kanal,For Sale,6,7/18/2019,,,Kanal,2,1-5 Kanal
8691838,6674,https://www.zameen.com/Property/dha_phase_6_bukhari_commercial_area_flat_is_available_for_sale-8691838-6674-1.html,Flat,11000000,DHA Defence,Karachi,Sindh,24.791955,67.065082,3,4.9 Marla,For Sale,2,7/18/2019,,,Marla,4.9,0-5 Marla
8692089,6850,https://www.zameen.com/Property/gulistan_e_jauhar_zohra_nagar_1_unit_house_for_sale-8692089-6850-1.html,House,10000000,Gulistan-e-Jauhar,Karachi,Sindh,24.94295,67.147236,3,4.8 Marla,For Sale,4,7/18/2019,,,Marla,4.8,0-5 Marla
8693126,6853,https://www.zameen.com/Property/scheme_33_saadi_town_a_brand_new_beautiful_construction_of_house_for_sale_in_saadi_town-8693126-6853-1.html,House,7500000,Scheme 33,Karachi,Sindh,24.964622,67.16856,3,4.8 Marla,For Sale,2,7/18/2019,,,Marla,4.8,0-5 Marla
8693241,10409,https://www.zameen.com/Property/karachi_khaliq_uz_zaman_road_3_bed_apartment_available_at_abc_landmark_building_clifton__budget_price-8693241-10409-1.html,Flat,32000000,Khaliq-uz-Zaman Road,Karachi,Sindh,24.83252952,67.03987241,4,9.3 Marla,For Sale,3,7/18/2019,,,Marla,9.3,5-10 Marla
8693649,7104,https://www.zameen.com/Property/karachi_lyari_expressway_sector_50_e_room_for_sale-8693649-7104-1.html,Room,1300000,Lyari Expressway,Karachi,Sindh,24.894222,67.045655,0,3.2 Marla,For Sale,1,7/18/2019,,,Marla,3.2,0-5 Marla
8693918,6858,https://www.zameen.com/Property/karachi_gulshan_e_iqbal_town_extra_maintained_flat_for_sale_in_gulshan_e_iqbal_near_overseas-8693918-6858-1.html,Flat,8200000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.898465,67.0625,1,4.2 Marla,For Sale,2,7/18/2019,,,Marla,4.2,0-5 Marla
8694528,9077,https://www.zameen.com/Property/scheme_33_sector_15_a_kda_employees_cooperative_housing_society_house_is_available_for_sale-8694528-9077-1.html,House,13000000,Scheme 33,Karachi,Sindh,24.957361,67.113075,5,4 Marla,For Sale,0,7/18/2019,,,Marla,4,0-5 Marla
8694903,682,https://www.zameen.com/Property/karachi_orangi_town_orangi_town_house_for_sale-8694903-682-1.html,House,5500000,Orangi Town,Karachi,Sindh,24.950888,66.974201,2,9.6 Marla,For Sale,4,7/18/2019,,,Marla,9.6,5-10 Marla
8695326,8856,https://www.zameen.com/Property/gadap_town_saima_arabian_villas_brand_new_apartment_for_sale-8695326-8856-1.html,Flat,3300000,Gadap Town,Karachi,Sindh,25.004868,67.041096,2,3.3 Marla,For Sale,2,7/18/2019,,,Marla,3.3,0-5 Marla
8695519,10698,https://www.zameen.com/Property/karachi_suparco_road_1st_floor_apartment_in_madrass_cooperative_housing_society_road_facing-8695519-10698-1.html,Flat,4500000,Suparco Road,Karachi,Sindh,24.95753208,67.12141156,2,3.2 Marla,For Sale,2,7/18/2019,,,Marla,3.2,0-5 Marla
8695529,10045,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_31_house_is_available_for_sale-8695529-10045-1.html,House,5800000,Bahria Town Karachi,Karachi,Sindh,25.113565,67.353811,0,8 Marla,For Sale,0,7/18/2019,,,Marla,8,5-10 Marla
8696152,1672,https://www.zameen.com/Property/dha_defence_dha_phase_2_extension_1st_floor_flat_is_available_for_sale-8696152-1672-1.html,Flat,7700000,DHA Defence,Karachi,Sindh,24.83187051,67.06657816,0,4.4 Marla,For Sale,2,7/18/2019,,,Marla,4.4,0-5 Marla
8697628,6835,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_11_flat_for_sale_at_4th_floor_with_roof_terrace-8697628-6835-1.html,Flat,6000000,Gulistan-e-Jauhar,Karachi,Sindh,24.920408,67.139473,3,6 Marla,For Sale,3,7/18/2019,,,Marla,6,5-10 Marla
8698362,6889,https://www.zameen.com/Property/scheme_33_sector_24_a_pcsir_housing_society_flat_available_for_sale-8698362-6889-1.html,Flat,5600000,Scheme 33,Karachi,Sindh,24.962736,67.12857,0,4.8 Marla,For Sale,2,10/20/2018,,,Marla,4.8,0-5 Marla
8698431,6674,https://www.zameen.com/Property/dha_phase_6_bukhari_commercial_area_flat_for_sale_2_bed_d_d_completion_building-8698431-6674-1.html,Flat,9800000,DHA Defence,Karachi,Sindh,24.791955,67.065082,2,4.2 Marla,For Sale,2,2/17/2019,Hamza Enterprises,Faheem Raza,Marla,4.2,0-5 Marla
8698637,6829,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_5_new_portion_is_available_for_sale-8698637-6829-1.html,Upper Portion,12500000,Gulistan-e-Jauhar,Karachi,Sindh,24.93292496,67.14026857,3,9.6 Marla,For Sale,3,7/18/2019,,,Marla,9.6,5-10 Marla
8698808,10262,https://www.zameen.com/Property/scheme_33_sector_18_a_pilibhit_cooperative_housing_society_pilibhit_house_for_sale-8698808-10262-1.html,House,11500000,Scheme 33,Karachi,Sindh,24.971548,67.12195,2,4.8 Marla,For Sale,2,7/18/2019,,,Marla,4.8,0-5 Marla
8698837,9582,https://www.zameen.com/Property/malir_falcon_complex_new_malir_ih204_house_for_sale-8698837-9582-1.html,House,86500000,Malir,Karachi,Sindh,24.956491,67.219341,5,1 Kanal,For Sale,5,7/18/2019,,,Kanal,1,1-5 Kanal
8698838,7080,https://www.zameen.com/Property/nazimabad_nazimabad_block_3_west_open_216_sq_yard_house_for_sale-8698838-7080-1.html,House,33000000,Nazimabad,Karachi,Sindh,24.91493,67.026644,3,8.6 Marla,For Sale,3,7/18/2019,,,Marla,8.6,5-10 Marla
8698843,8298,https://www.zameen.com/Property/karachi_bahria_town_karachi_flat_for_sale_at_bahia_town_karachi-8698843-8298-1.html,Flat,6000000,Bahria Town Karachi,Karachi,Sindh,24.894075,67.02772,0,4.2 Marla,For Sale,0,7/18/2019,,,Marla,4.2,0-5 Marla
8698928,1483,https://www.zameen.com/Property/d_h_a_dha_phase_6_defence_1000_yards_bungalow_10_years_old_well_maintained_most_prime_location_of_phase_6-8698928-1483-1.html,House,185000000,DHA Defence,Karachi,Sindh,24.805045,67.064323,6,2 Kanal,For Sale,6,6/5/2019,Platinum Investments,Muhammed Jehangir,Kanal,2,1-5 Kanal
8698995,6953,https://www.zameen.com/Property/smchs_sindhi_muslim_society_sindhi_muslim_society_block_a_double_storey_bungalow_for_sale-8698995-6953-1.html,House,77500000,Jamshed Town,Karachi,Sindh,24.861596,67.05471,6,1.2 Kanal,For Sale,6,6/30/2019,Karsaz Estate,Rizwanullah Siddique,Kanal,1.2,1-5 Kanal
8699283,244,https://www.zameen.com/Property/karachi_jamshed_road_newly_constructed_flat_for_sale-8699283-244-1.html,Flat,32000000,Jamshed Road,Karachi,Sindh,24.88084,67.0417,0,11 Marla,For Sale,4,7/18/2019,,,Marla,11,10-15 Marla
8699357,6867,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_6_16_marla_house_for_sale-8699357-6867-1.html,House,51500000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.923765,67.09852,0,16 Marla,For Sale,0,7/18/2019,,,Marla,16,15-20 Marla
8699517,11968,https://www.zameen.com/Property/karachi_gulshan_e_areesha_double_storey_120_square_yard_house_for_sale-8699517-11968-1.html,House,15000000,Gulshan-e-Areesha,Karachi,Sindh,24.939968,67.14483,4,4.8 Marla,For Sale,4,9/20/2018,,,Marla,4.8,0-5 Marla
8699740,495,https://www.zameen.com/Property/karachi_scheme_33_300_yards_single_story_banglow_at_k_e_s_c_society_-8699740-495-1.html,House,18500000,Scheme 33,Karachi,Sindh,24.938913,67.140593,4,12 Marla,For Sale,3,7/18/2019,,,Marla,12,10-15 Marla
8700827,1344,https://www.zameen.com/Property/gadap_town_taiser_town_house_for_sale-8700827-1344-1.html,House,4500000,Gadap Town,Karachi,Sindh,25.05,67.11693,0,4.8 Marla,For Sale,0,7/18/2019,,,Marla,4.8,0-5 Marla
8701038,255,https://www.zameen.com/Property/karachi_korangi_apartment_for_sale-8701038-255-1.html,Flat,4800000,Korangi,Karachi,Sindh,24.81854273,67.10245371,2,3.3 Marla,For Sale,2,7/18/2019,,,Marla,3.3,0-5 Marla
8705915,8493,https://www.zameen.com/Property/dha_phase_6_muslim_commercial_area_dha_muslim_commercial_phase_6_studio_apartment_full_furnished_flat_for_sale-8705915-8493-1.html,Flat,7000000,DHA Defence,Karachi,Sindh,24.779955,67.055179,2,2 Marla,For Sale,0,7/4/2019,,,Marla,2,0-5 Marla
8707401,8468,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_13_a_2nd_floor_flat_for_urgent_sale-8707401-8468-1.html,Flat,6200000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.905628,67.074788,2,4.2 Marla,For Sale,2,7/18/2019,,,Marla,4.2,0-5 Marla
8710213,181,https://www.zameen.com/Property/faisal_cantonment_falcon_complex_air_force_officers_housing_scheme__afohs__500_sq_yard_west_open_falcon_complex_5_bed_dd_beautiful_house_for_sale-8710213-181-1.html,House,125000000,Cantt,Karachi,Sindh,24.86404991,67.10157776,6,1 Kanal,For Sale,5,6/5/2019,BEC Consultants,ARehman,Kanal,1,1-5 Kanal
8711001,9059,https://www.zameen.com/Property/karachi_jinnah_avenue_double_storey_house_is_available_for_sale-8711001-9059-1.html,House,7000000,Jinnah Avenue,Karachi,Sindh,24.89603246,67.17424035,5,4.8 Marla,For Sale,6,7/18/2019,,,Marla,4.8,0-5 Marla
8712590,1372,https://www.zameen.com/Property/faisal_cantonment_gulshan_e_roomi_fatima_golf_residency_flat_for_sale-8712590-1372-1.html,Flat,3800000,Cantt,Karachi,Sindh,24.918939,67.173064,2,5.3 Marla,For Sale,2,7/18/2019,,,Marla,5.3,5-10 Marla
8714788,244,https://www.zameen.com/Property/karachi_jamshed_road_flat_for_sale-8714788-244-1.html,Flat,19000000,Jamshed Road,Karachi,Sindh,24.88084,67.041705,0,6 Marla,For Sale,4,7/18/2019,,,Marla,6,5-10 Marla
8714826,7054,https://www.zameen.com/Property/korangi_lucknow_society_house_ground_1_for_sale-8714826-7054-1.html,House,16000000,Korangi,Karachi,Sindh,24.822432,67.12003,6,4.8 Marla,For Sale,6,7/18/2019,,,Marla,4.8,0-5 Marla
8714842,7060,https://www.zameen.com/Property/korangi_mbchs_makhdoom_bilawal_society_makhdoom_bilawal_cooperative_housing_society_bungalow_for_sale-8714842-7060-1.html,House,16000000,Korangi,Karachi,Sindh,24.82865,67.103448,7,4.8 Marla,For Sale,4,11/18/2018,Ali Associates,Ali Raza,Marla,4.8,0-5 Marla
8714950,7219,https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_k_flat_is_available_for_sale-8714950-7219-1.html,Flat,3600000,North Nazimabad,Karachi,Sindh,24.949176,67.051578,2,4 Marla,For Sale,2,7/18/2019,,,Marla,4,0-5 Marla
8715016,6858,https://www.zameen.com/Property/karachi_gulshan_e_iqbal_town_apartment_for_sale_block_13_b_gulshan_e_iqbal-8715016-6858-1.html,Flat,7500000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.898465,67.0625,2,5.3 Marla,For Sale,2,7/18/2019,,,Marla,5.3,5-10 Marla
8731781,6834,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_10_flat__available_for_sale_on_urgent_basis-8731781-6834-1.html,Flat,13200000,Gulistan-e-Jauhar,Karachi,Sindh,24.924636,67.141903,6,12 Marla,For Sale,4,7/18/2019,,,Marla,12,10-15 Marla
8731834,6826,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_3_400_sqyards_house_for_sale_in_gulistan_e_jauhar_block_3-8731834-6826-1.html,House,55000000,Gulistan-e-Jauhar,Karachi,Sindh,24.923999,67.13414,7,16 Marla,For Sale,7,7/18/2019,,,Marla,16,15-20 Marla
8733389,282,https://www.zameen.com/Property/karachi_north_karachi_luxury_apartment_for_sale-8733389-282-1.html,Flat,7200000,North Karachi,Karachi,Sindh,24.972286,67.0663,0,6.6 Marla,For Sale,3,7/18/2019,,,Marla,6.6,5-10 Marla
8733402,7079,https://www.zameen.com/Property/nazimabad_nazimabad_block_2_ground_floor_portion_for_sale-8733402-7079-1.html,Lower Portion,14000000,Nazimabad,Karachi,Sindh,24.905355,67.036085,0,8.6 Marla,For Sale,0,7/18/2019,,,Marla,8.6,5-10 Marla
8736234,11458,https://www.zameen.com/Property/bahria_town_karachi_bahria_paradise_500_sq_yards_villa_is_available_for_sale-8736234-11458-1.html,House,38500000,Bahria Town Karachi,Karachi,Sindh,25.047401,67.320945,5,1 Kanal,For Sale,5,7/18/2019,,,Kanal,1,1-5 Kanal
8741917,8955,https://www.zameen.com/Property/buffer_zone_bufferzone_sector_15_a_5_house_for_sale-8741917-8955-1.html,House,45000000,North Karachi,Karachi,Sindh,24.952935,67.066265,5,16 Marla,For Sale,6,7/18/2019,,,Marla,16,15-20 Marla
8743828,1666,https://www.zameen.com/Property/clifton_clifton_block_4_3000_sq_ft_flat_for_sale__extra_spacious__clifton_beach-8743828-1666-1.html,Flat,29000000,Clifton,Karachi,Sindh,24.806292,67.030456,3,13.3 Marla,For Sale,3,7/18/2019,,,Marla,13.3,10-15 Marla
8744511,6685,https://www.zameen.com/Property/federal_b_area_federal_b_area_block_1_flat_is_available_for_sale-8744511-6685-1.html,Flat,3380000,Federal B Area,Karachi,Sindh,24.915164,67.055476,0,3.4 Marla,For Sale,0,7/18/2019,,,Marla,3.4,0-5 Marla
8618199,282,https://www.zameen.com/Property/karachi_north_karachi_apartment_for_rent_11_c_2_north_karachi-8618199-282-4.html,Flat,13000,North Karachi,Karachi,Sindh,24.97228622,67.06629944,0,3.8 Marla,For Rent,0,7/18/2019,,,Marla,3.8,0-5 Marla
8639075,1483,https://www.zameen.com/Property/d_h_a_dha_phase_6_apartment_is_available_for_rent-8639075-1483-4.html,Flat,40000,DHA Defence,Karachi,Sindh,24.805045,67.064323,2,4.2 Marla,For Rent,2,7/18/2019,,,Marla,4.2,0-5 Marla
8643310,7080,https://www.zameen.com/Property/nazimabad_nazimabad_block_3_park_view_apartment_flat_no_401_for_rent-8643310-7080-4.html,Flat,40000,Nazimabad,Karachi,Sindh,24.91493,67.026644,3,6.7 Marla,For Rent,3,7/18/2019,,,Marla,6.7,5-10 Marla
8643311,7080,https://www.zameen.com/Property/nazimabad_nazimabad_block_3_park_view_apartment_flat_no_401_for_rent-8643311-7080-4.html,Flat,40000,Nazimabad,Karachi,Sindh,24.91493,67.026644,3,6.7 Marla,For Rent,3,7/18/2019,,,Marla,6.7,5-10 Marla
8650140,680,https://www.zameen.com/Property/gadap_town_gulshan_e_maymar_the_square_flat_for_rent_gulshan_e_maymar-8650140-680-4.html,Flat,20000,Gadap Town,Karachi,Sindh,25.017951,67.136393,3,5.1 Marla,For Rent,3,7/18/2019,,,Marla,5.1,5-10 Marla
8656978,508,https://www.zameen.com/Property/gulshan_e_iqbal_town_kda_officers_society_600_sq_yard_house_of_13_rooms_in_kda_officer_society_on_national_stadium_road_karachi-8656978-508-4.html,House,550000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.899672,67.094536,10,1.2 Kanal,For Rent,11,2/18/2019,Guide Line Real Estate,Kaleem Zafar Raja,Kanal,1.2,1-5 Kanal
8673099,11,https://www.zameen.com/Property/karachi_north_nazimabad_flat_is_available_for_rent-8673099-11-4.html,Flat,35000,North Nazimabad,Karachi,Sindh,24.933144,67.033167,0,4.7 Marla,For Rent,2,7/18/2019,,,Marla,4.7,0-5 Marla
8679863,6863,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_3_nabi_arcade_block_3_gulshan_e_iqbal_flat_for_rent-8679863-6863-4.html,Flat,40000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.92749969,67.09270053,0,6.7 Marla,For Rent,3,7/18/2019,,,Marla,6.7,5-10 Marla
8692566,1666,https://www.zameen.com/Property/clifton_clifton_block_4_fully_furnished_portion_available_rent-8692566-1666-4.html,Upper Portion,130000,Clifton,Karachi,Sindh,24.806292,67.030456,0,10 Marla,For Rent,2,7/18/2019,,,Marla,10,5-10 Marla
8692885,6674,https://www.zameen.com/Property/dha_phase_6_bukhari_commercial_area_third_floor_flat_for_rent_in_bukhari_commercial_phase_6_dha_karachi-8692885-6674-4.html,Flat,40000,DHA Defence,Karachi,Sindh,24.791955,67.065082,0,4.9 Marla,For Rent,0,7/18/2019,,,Marla,4.9,0-5 Marla
8694704,10018,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_10_villa_available_for_rent_in_bahria_town_karachi_corner_park_face-8694704-10018-4.html,House,95000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,6,8 Marla,For Rent,6,7/18/2019,,,Marla,8,5-10 Marla
8699159,5,https://www.zameen.com/Property/karachi_clifton_1000_sq_yards_bungalow_in_clifton_for_commercial_use-8699159-5-4.html,House,650000,Clifton,Karachi,Sindh,24.81890303,67.02418685,0,2 Kanal,For Rent,0,7/18/2019,,,Kanal,2,1-5 Kanal
8699623,524,https://www.zameen.com/Property/gulshan_e_iqbal_town_bahadurabad_flat_for_rent-8699623-524-4.html,Flat,25000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.882174,67.067306,0,4.4 Marla,For Rent,2,7/18/2019,,,Marla,4.4,0-5 Marla
8699779,7181,https://www.zameen.com/Property/north_karachi_north_karachi_sector_8_160_yard_corner_portion_for_rent-8699779-7181-4.html,Lower Portion,25000,North Karachi,Karachi,Sindh,25.02611708,67.08251987,0,6.4 Marla,For Rent,0,7/18/2019,,,Marla,6.4,5-10 Marla
8708509,8979,https://www.zameen.com/Property/surjani_town_sector_5_surjani_town_sector_5a_flat_is_available_for_rent-8708509-8979-4.html,Flat,61230,Gadap Town,Karachi,Sindh,25.051051,67.072513,1,2 Marla,For Rent,1,7/18/2019,,,Marla,2,0-5 Marla
8714183,6589,https://www.zameen.com/Property/gulshan_e_hadeed_gulshan_e_hadeed_phase_1_house_for_rent-8714183-6589-4.html,House,10000,Bin Qasim Town,Karachi,Sindh,24.868114,67.35553,1,2.4 Marla,For Rent,2,7/18/2019,,,Marla,2.4,0-5 Marla
8714201,7292,https://www.zameen.com/Property/karachi_sea_view_apartments_sea_view_apartment__flat_for_rent-8714201-7292-4.html,Flat,120000,Sea View Apartments,Karachi,Sindh,24.791838,67.044668,4,10.2 Marla,For Rent,4,7/18/2019,,,Marla,10.2,10-15 Marla
8714327,5,https://www.zameen.com/Property/karachi_clifton_1000_sq_yards_house_is_available_for_rent-8714327-5-4.html,House,600000,Clifton,Karachi,Sindh,24.81903936,67.02498078,0,2 Kanal,For Rent,11,7/18/2019,,,Kanal,2,1-5 Kanal
8714339,5,https://www.zameen.com/Property/karachi_clifton_1000_sq_yards_house_is_available_for_rent-8714339-5-4.html,House,700000,Clifton,Karachi,Sindh,24.82207755,67.02719092,0,2 Kanal,For Rent,0,7/18/2019,,,Kanal,2,1-5 Kanal
